classifier,iter,augmentation,AUC,F1-score,Kappa,balanced-accuracy,MCC
LR,2,Baseline,0.779423,0.795031,0.448564,0.720256,0.450138
LR,2,ROS,0.781378,0.777419,0.435871,0.718718,0.435930
LR,2,RUS,0.766506,0.731624,0.377679,0.695449,0.382274
LR,2,SMOTE,0.775673,0.754591,0.410157,0.709679,0.412236
LR,2,Borderline-SMOTE,0.778157,0.760000,0.421687,0.715385,0.423659
LR,2,SVM-SMOTE,0.781042,0.769737,0.433771,0.720000,0.434683
LR,2,ADASYN,0.778990,0.744027,0.404909,0.709359,0.409591
LR,2,G-SMOTE,0.781458,0.775641,0.425641,0.712821,0.425641
LR,2,CiFRUS (train),0.788974,0.784689,0.444659,0.721731,0.444693
LR,2,CiFRUS (train/test),0.797740,0.805513,0.465052,0.726474,0.468561
LR,2,CiFRUS (balanced-train/test),0.795272,0.766387,0.444208,0.727885,0.447225
LR,3,Baseline,0.792692,0.798137,0.456919,0.724359,0.458522
LR,3,ROS,0.787468,0.776509,0.443443,0.723910,0.443886
LR,3,RUS,0.785689,0.753378,0.417747,0.714872,0.421191
LR,3,SMOTE,0.795449,0.776119,0.456399,0.732500,0.458039
LR,3,Borderline-SMOTE,0.790705,0.772047,0.449315,0.729295,0.451248
LR,3,SVM-SMOTE,0.788221,0.768473,0.429222,0.717500,0.430015
LR,3,ADASYN,0.787420,0.766387,0.444208,0.727885,0.447225
LR,3,G-SMOTE,0.795801,0.783871,0.452223,0.726923,0.452283
LR,3,CiFRUS (train),0.795978,0.794953,0.461837,0.728846,0.462233
LR,3,CiFRUS (train/test),0.807019,0.814024,0.484688,0.735385,0.489178
LR,3,CiFRUS (balanced-train/test),0.805016,0.771044,0.456679,0.734487,0.459995
LR,4,Baseline,0.771266,0.784375,0.425598,0.709744,0.426545
LR,4,ROS,0.769263,0.747107,0.382831,0.694679,0.383961
LR,4,RUS,0.770609,0.725424,0.355063,0.682949,0.358361
LR,4,SMOTE,0.765369,0.745033,0.379345,0.693077,0.380583
LR,4,Borderline-SMOTE,0.765849,0.751252,0.402132,0.705577,0.404170
LR,4,SVM-SMOTE,0.774744,0.757377,0.400355,0.702692,0.401000
LR,4,ADASYN,0.772788,0.742373,0.394874,0.703462,0.398542
LR,4,G-SMOTE,0.778782,0.764045,0.397464,0.698910,0.397467
LR,4,CiFRUS (train),0.779022,0.772655,0.410689,0.704423,0.410776
LR,4,CiFRUS (train/test),0.784615,0.802450,0.456628,0.722372,0.460073
LR,4,CiFRUS (balanced-train/test),0.782083,0.752941,0.412220,0.711474,0.415020
LR,5,Baseline,0.783766,0.790123,0.429769,0.710256,0.431962
LR,5,ROS,0.780593,0.773463,0.428717,0.715513,0.428846
LR,5,RUS,0.776843,0.771757,0.437318,0.721603,0.438127
LR,5,SMOTE,0.784840,0.766447,0.425683,0.715897,0.426577
LR,5,Borderline-SMOTE,0.773221,0.755337,0.396837,0.701090,0.397571
LR,5,SVM-SMOTE,0.779904,0.763458,0.410943,0.707500,0.411354
LR,5,ADASYN,0.780641,0.747069,0.395168,0.702372,0.397500
LR,5,G-SMOTE,0.784647,0.783439,0.440041,0.719231,0.440101
LR,5,CiFRUS (train),0.788061,0.784810,0.438017,0.717436,0.438256
